path,source,source_sha256,role,change,archive_sha256
data/matrices/CC25-07.csv,CC25-07.csv,363d091bec5a1403d750d6e97eed3d39ff733f01fe95337df9ba0d6acab69928,Pairwise SNP distances,Verbatim,363d091bec5a1403d750d6e97eed3d39ff733f01fe95337df9ba0d6acab69928
data/matrices/ST335-07.csv,ST335-07.csv,363d091bec5a1403d750d6e97eed3d39ff733f01fe95337df9ba0d6acab69928,Pairwise SNP distances,Verbatim,363d091bec5a1403d750d6e97eed3d39ff733f01fe95337df9ba0d6acab69928
data/matrices/CC25-02.csv,CC25-02.csv,4198384524d9390f6628a28534a7248b8919627b43f214d0520e51fd7764bfaf,Pairwise SNP distances,Verbatim,4198384524d9390f6628a28534a7248b8919627b43f214d0520e51fd7764bfaf
data/matrices/ST335-02.csv,ST335-02.csv,4198384524d9390f6628a28534a7248b8919627b43f214d0520e51fd7764bfaf,Pairwise SNP distances,Verbatim,4198384524d9390f6628a28534a7248b8919627b43f214d0520e51fd7764bfaf
data/matrices/ST335_tree_aligned_224.csv,ST335_tree_aligned_224.csv,6f6a42264a2e7f7f67481dec496051a5fd925f93286922b61883611c777934c0,Pairwise SNP distances,Verbatim,6f6a42264a2e7f7f67481dec496051a5fd925f93286922b61883611c777934c0
data/matrices/CC25_complete_331.csv,CC25_complete_331.csv,542aa06e540f06dfd2d980c9e294b6648e244aa89bcb694adfa79f908662b94f,Pairwise SNP distances,Verbatim,542aa06e540f06dfd2d980c9e294b6648e244aa89bcb694adfa79f908662b94f
data/matrices/CC25-12.csv,CC25-12.csv,a91bac91c4d3853e329c45cf0d82ea29b343787b63d769f3bf0b7367b3ca8e9e,Pairwise SNP distances,Verbatim,a91bac91c4d3853e329c45cf0d82ea29b343787b63d769f3bf0b7367b3ca8e9e
data/matrices/CC25-04.csv,CC25-04.csv,2200678b642cdeec92c044bb2bc6240574f5f7980c7806ba765ab7f3e302084c,Pairwise SNP distances,Verbatim,2200678b642cdeec92c044bb2bc6240574f5f7980c7806ba765ab7f3e302084c
data/matrices/ST335-06.csv,ST335-06.csv,bcb47ee4a3be357fa8b995164fa3b8493fa2257511322e995c03440bc632515e,Pairwise SNP distances,Verbatim,bcb47ee4a3be357fa8b995164fa3b8493fa2257511322e995c03440bc632515e
data/matrices/CC25-01.csv,CC25-01.csv,a2a6161213fd09adb2828b8f121c5d725c6c9085042595ee6d164840197343c6,Pairwise SNP distances,Verbatim,a2a6161213fd09adb2828b8f121c5d725c6c9085042595ee6d164840197343c6
data/matrices/ST335-04.csv,ST335-04.csv,2200678b642cdeec92c044bb2bc6240574f5f7980c7806ba765ab7f3e302084c,Pairwise SNP distances,Verbatim,2200678b642cdeec92c044bb2bc6240574f5f7980c7806ba765ab7f3e302084c
data/matrices/CC25-10.csv,CC25-10.csv,c49774e001b15d67cb2755376409456afc377704cef5c81ecf4ccd798a9e8434,Pairwise SNP distances,Verbatim,c49774e001b15d67cb2755376409456afc377704cef5c81ecf4ccd798a9e8434
data/matrices/CC25-06.csv,CC25-06.csv,bcb47ee4a3be357fa8b995164fa3b8493fa2257511322e995c03440bc632515e,Pairwise SNP distances,Verbatim,bcb47ee4a3be357fa8b995164fa3b8493fa2257511322e995c03440bc632515e
data/trees/ST335_tree.nwk,ST335_tree.nwk,60c6e64a0631d8110f61e9bc17049505f436b86c01f14c35f8efb36151c68b6d,Fixed phylogeny,Verbatim,60c6e64a0631d8110f61e9bc17049505f436b86c01f14c35f8efb36151c68b6d
data/trees/CC25_tree.nwk,CC25_tree.nwk,83a0d4905d0e59ee1c659b10b01ed9c49a0fa4dea36015f87a6b664542f44491,Fixed phylogeny,Verbatim,83a0d4905d0e59ee1c659b10b01ed9c49a0fa4dea36015f87a6b664542f44491
data/data_clean/scientific_config.json,scientific_config.json,5484b9b6f83b7d9372e995aed52ee3f0e500e63fca453f4956f05c27f3a3b668,Recorded plotting definitions,Verbatim,5484b9b6f83b7d9372e995aed52ee3f0e500e63fca453f4956f05c27f3a3b668
data/data_clean/figure_registry.json,figure_registry.json,3a5804e70ab50c8a185ea75bb4cfe630b9f4f605e0b1823de104d730f95d3242,Recorded plotting definitions,"Retained output names, areas, dimensions and DPI; inactive audit fields removed",b36f390d520258751a35be98b7020900619d9e9cf76d569eda5f013e06934c3d
data/data_clean/additional_hospital_metadata.csv,additional_hospital_metadata.csv,c4af772e9f72a9e56b7fb6dd9e2e9e4a7d60f0b9dc4e539a4a5f27767465c64c,Additional publication-safe metadata projection,Verbatim,c4af772e9f72a9e56b7fb6dd9e2e9e4a7d60f0b9dc4e539a4a5f27767465c64c
data/data_clean/additional_archive_metadata_274.csv,additional_archive_metadata_274.csv,5270e212fa6d85616363ab229f9b503838074a346b76caa317856ff7fe60ae25,Additional publication-safe metadata projection,Verbatim,5270e212fa6d85616363ab229f9b503838074a346b76caa317856ff7fe60ae25
data/data_clean/additional_genomic_determinants_345.csv,additional_genomic_determinants_345.csv,ab0218a5d4795525e06fdc60c2da9016e6e26ffcf5c454502d8b8f9a478fc5ee,Additional publication-safe metadata projection,Verbatim,ab0218a5d4795525e06fdc60c2da9016e6e26ffcf5c454502d8b8f9a478fc5ee
data/data_clean/additional_Malawi_month_metadata_74.csv,additional_Malawi_month_metadata_74.csv,ded3bea8c873638497ec8f96ffa42269dc6735d2a411a20df6c8189122e7b7e2,Additional publication-safe metadata projection,Verbatim,ded3bea8c873638497ec8f96ffa42269dc6735d2a411a20df6c8189122e7b7e2
provenance/new_metadata_source_conflicts.csv,new_metadata_source_conflicts.csv,ef78bb355bc215b52b67478028d7f61bd983f3f5b05c3ee946aaf1c8c4cd370f,Source comparison,Verbatim,ef78bb355bc215b52b67478028d7f61bd983f3f5b05c3ee946aaf1c8c4cd370f
provenance/new_alignment_32_inventory.csv,new_alignment_32_inventory.csv,10fb8325063240ace3a1c20addaa7d28118a269c8f5ed4ef0e7e4a7ca111d8d2,Source comparison,Verbatim,10fb8325063240ace3a1c20addaa7d28118a269c8f5ed4ef0e7e4a7ca111d8d2
data/data_raw/all_isangi_assemblies_amrfinder2_20062024.csv,all_isangi_assemblies_amrfinder2_20062024.csv,16f3b97d50dc24f98bfc1879ed82b07402c566676bc4fd6bcd7878ec1fd72010,Figure 3B source,Verbatim,16f3b97d50dc24f98bfc1879ed82b07402c566676bc4fd6bcd7878ec1fd72010
data/data_raw/isangi_st_lookup.csv,isangi_st_lookup.csv,deb122d7079ffab190f820229e7e6fd45aba82af0927f6f842afba5f2482bb21,Figure 3B source,Verbatim,deb122d7079ffab190f820229e7e6fd45aba82af0927f6f842afba5f2482bb21
data/data_raw/2026.01.13.ncbi_pathogen_salmonella_amr_serovar.tsv.tsv.gz,2026.01.13.ncbi_pathogen_salmonella_amr_serovar.tsv.tsv,894fc85cdb6b0d36be2afa8418a5804098a7b8f63b397b49efbd1a15eb085282,NCBI comparison export,Lossless gzip compression; decompression reproduces source bytes,683ec61e916b57672840322981bc5a5903f244483ad62232254ae4d4a713c52a
data/data_raw/ebg_25_snpmatrix.tsv,ebg_25_snpmatrix.tsv,10aa990b018cbf0c708468e4db9be3f81a852a8347e2968335963d12b593a399,Original 331-isolate SNP matrix,Verbatim,10aa990b018cbf0c708468e4db9be3f81a852a8347e2968335963d12b593a399
data/manifests/failed_input_events.tsv,failed_input_events.tsv,a4d915ce8e9aa5870236d172c20f92572d739fcf738e2d881e192abf798bab9a,Historical cohort selection,Verbatim,a4d915ce8e9aa5870236d172c20f92572d739fcf738e2d881e192abf798bab9a
data/manifests/assembled_381.notebook_derived.txt,assembled_381.notebook_derived.txt,aee74ca026baf36b43841c1ff6c28079f687d354ec3b3f2af5dea09b533455b0,Historical cohort selection,Verbatim,aee74ca026baf36b43841c1ff6c28079f687d354ec3b3f2af5dea09b533455b0
data/manifests/non_cc25_qc_18.notebook_derived.txt,non_cc25_qc_18.notebook_derived.txt,4a082e380e288cb89d7c234dfae3b6c84864d693e1e1997b2fa08503b2bcc046,Historical cohort selection,Verbatim,4a082e380e288cb89d7c234dfae3b6c84864d693e1e1997b2fa08503b2bcc046
data/manifests/phenix_331.notebook_derived.txt,phenix_331.notebook_derived.txt,bf0b76ec15b1755cb70f78e0f0e83c4498743dee7e94ef654ba181d820164bcc,Historical cohort selection,Verbatim,bf0b76ec15b1755cb70f78e0f0e83c4498743dee7e94ef654ba181d820164bcc
data/manifests/public_archive_runs_274.notebook_derived.tsv,public_archive_runs_274.notebook_derived.tsv,03979114ed19e2c2dfa724d692fc59cf5cf78cedec10ff970eea18f4669cef05,Historical cohort selection,Verbatim,03979114ed19e2c2dfa724d692fc59cf5cf78cedec10ff970eea18f4669cef05
data/manifests/cc25_327.notebook_derived.txt,cc25_327.notebook_derived.txt,70d299e17602463dc8204a95de6f27d255b97aa221b6c13fbf15da794bf3d58b,Historical cohort selection,Verbatim,70d299e17602463dc8204a95de6f27d255b97aa221b6c13fbf15da794bf3d58b
data/manifests/isangi_352.notebook_derived.txt,isangi_352.notebook_derived.txt,dffb921d455dac5de0a7e9df9c384a481006f5d4ab9e450058485639c69b89d8,Historical cohort selection,Verbatim,dffb921d455dac5de0a7e9df9c384a481006f5d4ab9e450058485639c69b89d8
data/manifests/ena_80_supplied.tsv,ena_80_supplied.tsv,7c60f826f64e8342d11bff8c985130a63d673263249c5375cd4062ad6150b6c3,Historical cohort selection,Verbatim,7c60f826f64e8342d11bff8c985130a63d673263249c5375cd4062ad6150b6c3
data/manifests/assembly_qc_decisions.tsv,assembly_qc_decisions.tsv,583d8e4a1271d8a3d6bc65e2394899fb613a792bef112affd859c43e5294f0e9,Historical cohort selection,Verbatim,583d8e4a1271d8a3d6bc65e2394899fb613a792bef112affd859c43e5294f0e9
data/manifests/non_isangi_decisions.tsv,non_isangi_decisions.tsv,28498db60e428cbd6f6d0997e1ac97ec33d70a4771a49b1b0b1e245f575db6e8,Historical cohort selection,Verbatim,28498db60e428cbd6f6d0997e1ac97ec33d70a4771a49b1b0b1e245f575db6e8
data/manifests/assembly_qc_345.notebook_derived.txt,assembly_qc_345.notebook_derived.txt,5652104ffb0c52d6890af1700183214640ebe6f38ac596032f935b8238b925ff,Historical cohort selection,Verbatim,5652104ffb0c52d6890af1700183214640ebe6f38ac596032f935b8238b925ff
data/manifests/phylogeny_exclusions.tsv,phylogeny_exclusions.tsv,618020b1ac83131f87867e1ecf57f69460b4dfe56ac16ae463ece019e66ef7ee,Historical cohort selection,Verbatim,618020b1ac83131f87867e1ecf57f69460b4dfe56ac16ae463ece019e66ef7ee
provenance/commands/04_phenix_invocation.txt,04_phenix_invocation.txt,a9d4f9cf8cb0c94e6c31dd8b5fbf8dd39a21f7a6808f6132c34ccfeb45ed661a,Historical command transcription,Verbatim,a9d4f9cf8cb0c94e6c31dd8b5fbf8dd39a21f7a6808f6132c34ccfeb45ed661a
provenance/commands/02_reference_remake.sh.txt,02_reference_remake.sh.txt,8461fcae498ab0b7bd0efd2a2cdfe38243351720cdb1e4ac6c6a17aca16ad17d,Historical command transcription,Verbatim,8461fcae498ab0b7bd0efd2a2cdfe38243351720cdb1e4ac6c6a17aca16ad17d
provenance/commands/05_coverage_excerpt.sh.txt,05_coverage_excerpt.sh.txt,b59b5c67547a071013ab3a52b05aaf241ea13560b08bd936f945f4c89e1dd85f,Historical command transcription,Verbatim,b59b5c67547a071013ab3a52b05aaf241ea13560b08bd936f945f4c89e1dd85f
provenance/commands/08_exploratory_branches.sh.txt,08_exploratory_branches.sh.txt,1b12a505ef858216c8f2259f95f6458b23c79efa62b5ddff7c0d9aed4485abb0,Historical command transcription,Verbatim,1b12a505ef858216c8f2259f95f6458b23c79efa62b5ddff7c0d9aed4485abb0
provenance/commands/04_third_phenix.nf.txt,04_third_phenix.nf.txt,b7d230899bd09f8d750fc9aa22b8671b276abb535d1a21761da8cdbf74262e2f,Historical command transcription,Verbatim,b7d230899bd09f8d750fc9aa22b8671b276abb535d1a21761da8cdbf74262e2f
provenance/commands/07_late_phylogenies.sh.txt,07_late_phylogenies.sh.txt,87ad72eb19914f0d225a0b650b2095ff89ca7d9c8d8b4e2d1e329a24da246339,Historical command transcription,Verbatim,87ad72eb19914f0d225a0b650b2095ff89ca7d9c8d8b4e2d1e329a24da246339
provenance/commands/06_alignment_and_distances.sh.txt,06_alignment_and_distances.sh.txt,1ebf9aa39feb5ae95578ca32ef90caa07e8415b88431ea232d9aa9200f2bcd8e,Historical command transcription,Verbatim,1ebf9aa39feb5ae95578ca32ef90caa07e8415b88431ea232d9aa9200f2bcd8e
provenance/commands/03_amrfinder_final_in_page.sh.txt,03_amrfinder_final_in_page.sh.txt,e2e4844b39d655cec5d747766cab1af6b0c7641f2539d1070fe4054d9f688417,Historical command transcription,Verbatim,e2e4844b39d655cec5d747766cab1af6b0c7641f2539d1070fe4054d9f688417
provenance/commands/01_assembly_and_typing.sh.txt,01_assembly_and_typing.sh.txt,804da767125712fd1fbb52abe91f66f2e4816cbd489cc41522f1befdd88141fa,Historical command transcription,Verbatim,804da767125712fd1fbb52abe91f66f2e4816cbd489cc41522f1befdd88141fa
provenance/commands/original/14_SPADES_all_23052024(1).txt,14_SPADES_all_23052024(1).txt,2d60beac06bb59302a4756a6bd0f77c6de22084b9e77502869e94ca83bd67d1f,Original command file,Verbatim,2d60beac06bb59302a4756a6bd0f77c6de22084b9e77502869e94ca83bd67d1f
provenance/commands/original/01_script_02042024(2).txt,01_script_02042024(2).txt,5ad606a84d63374062c4008c75c8cedc938563ef05fefc9ed5d3146caacc74a4,Original command file,Verbatim,5ad606a84d63374062c4008c75c8cedc938563ef05fefc9ed5d3146caacc74a4
provenance/commands/original/15_organising fastq(1).gz 17052024.txt,15_organising fastq(1).gz 17052024.txt,95ba11ffcdf5c080f9db34a1f5a06856869c1e6f6d78284d576d838cf7d29050,Original command file,Verbatim,95ba11ffcdf5c080f9db34a1f5a06856869c1e6f6d78284d576d838cf7d29050
provenance/commands/original/06_Outline of steps taken 26042024(1).txt,06_Outline of steps taken 26042024(1).txt,435ad6414ea029a2dabe497fa320791ebbe2fda6912d5fa58263353ad33056ae,Original command file,Verbatim,435ad6414ea029a2dabe497fa320791ebbe2fda6912d5fa58263353ad33056ae
provenance/commands/original/05_sistr_cmd_07042024(1).txt,05_sistr_cmd_07042024(1).txt,2e5d0b62c690cd3f799c316a5ed9d9c6623d424cabf944d72c98bcea3d8ab2b8,Original command file,Verbatim,2e5d0b62c690cd3f799c316a5ed9d9c6623d424cabf944d72c98bcea3d8ab2b8
provenance/commands/original/04_ncbi_fastq_to_shovill_07042024(2).txt,04_ncbi_fastq_to_shovill_07042024(2).txt,a2c94be75c55466a19180e14f1e33b84130084e326fde4c18732a5f50a621524,Original command file,Verbatim,a2c94be75c55466a19180e14f1e33b84130084e326fde4c18732a5f50a621524
